mean_Blue,mean_Green,mean_Red,mean_NIR,mean_SWIR1,mean_SWIR2,mean_NDVI,mean_NDBI,class
0.15951013565063477,0.22234975374661958,0.25949538671053374,0.308564883012038,0.3474419667170598,0.31299767127403844,0.08655493076031025,0.05924117106657762,1
0.13610748291015626,0.18437932968139648,0.2078142738342285,0.25812854766845705,0.27621889114379883,0.24276210784912108,0.10788478851318359,0.03358409881591797,1
0.1443386179335574,0.1984299598856175,0.22611893998815658,0.2745458318832073,0.2970244630854181,0.2627202703597698,0.09714699806051051,0.03886481295240686,1
0.15800033077116934,0.22182870680286038,0.25992418104602444,0.3105889597246724,0.3484795170445596,0.31322362346033894,0.08875007014120778,0.057334446137951266,1
0.13857356538163854,0.19239691470531708,0.22052415888360205,0.28063212049768327,0.29765989425334527,0.25879419610855425,0.12105512619018555,0.028563697287376892,1
0.13620541312477805,0.18822584730206113,0.21433916958895596,0.2757608240300959,0.29333042375969165,0.2555787635572029,0.13019995255903763,0.02649579264900901,1
0.15643375570123846,0.21692708044341116,0.2522970835367839,0.3025225148056493,0.3373808427290483,0.3023974967725349,0.09073664925315163,0.05381291924100934,1
0.12715853815493378,0.17237331556237262,0.19469912155814792,0.2537804893825365,0.26062617094620416,0.2276112514993419,0.1353166207023289,0.010899287203083868,1
0.139230834113227,0.19221925735473633,0.22199362295645256,0.27476204766167533,0.29536462713170936,0.26150297235559533,0.10698051805849429,0.034504188431633845,1
0.11788067946562895,0.16179296132680532,0.18167622024948532,0.24522129265037743,0.2478657542048274,0.21168541263889623,0.15050189559524124,0.004364389825511623,1
0.15092469234855807,0.20831719223333864,0.23884891977115552,0.29086712428501676,0.3152618797457948,0.28054902991470027,0.09821107436199578,0.04035070477699747,1
0.14865981615506685,0.2055643521822416,0.2360378901163737,0.28319192544007915,0.3114252579517854,0.2780134739019932,0.0908661622267503,0.04738804010244516,1
0.13894763745759664,0.19482293881868062,0.22249733774285568,0.29769536068564967,0.3089692718104312,0.2645592940481086,0.14489294353284335,0.018648836173509296,1
0.1429858352198745,0.1950020934596206,0.22167416774865353,0.2664074753270005,0.29085165081602155,0.2595408179543235,0.09133500041383685,0.0433133551568696,1
0.13830663390078787,0.18986236442953852,0.21612067141775357,0.264770055221299,0.2860221862792969,0.2523234739141949,0.10184606455140195,0.03765251676915055,1
0.1504983525527151,0.20812894168652987,0.23760316246434263,0.2839319580479672,0.3127664515846654,0.27980696527581467,0.08915297608626516,0.04798518042815359,1
0.13688105243747517,0.18934405052055747,0.21641105716511355,0.27078974449028403,0.29271982483944653,0.2581136347883839,0.11157824629444187,0.0387177871445478,1
0.1380836248397827,0.188067626953125,0.21559374332427977,0.26290202140808105,0.28937625885009766,0.2583108901977539,0.09925564527511596,0.04777547419071197,1
0.13410018130046567,0.18177646543921494,0.20578396029588653,0.24170701096697553,0.26917950699969034,0.2431034925507336,0.08144896204878645,0.05206620983961152,1
0.13164537894625625,0.18191630900407038,0.20792783208254004,0.26257264914632844,0.2833739849699645,0.24903456102900146,0.11702031047404313,0.0374103834649094,1
0.1319657039642334,0.18254150390625,0.20437320709228515,0.26290748596191404,0.2722464942932129,0.23530628204345702,0.12547012329101562,0.01759574770927429,1
0.13408073177182578,0.18618651909556816,0.21372520632860137,0.28367940390982277,0.2973558379382622,0.2549537410581015,0.1426754463009718,0.022610309647350776,1
0.14433845208615673,0.19678121683548908,0.22458119295081314,0.26976145530233575,0.29478224929498165,0.2624181046777842,0.09170748262989278,0.04368134420745227,1
0.11698109929154558,0.1601443639615687,0.17730637294490162,0.2553520667843702,0.24446706074040112,0.20333880912966845,0.1826474608444586,-0.023701502055656617,1
0.15480106217520578,0.21966767311096191,0.25799286365509033,0.3185341017586844,0.35898269925798687,0.3212251663208008,0.10518607071467809,0.059427814824240546,1
0.14544500004161487,0.2097956267270175,0.24814499508250842,0.32378188046542083,0.34763000228188257,0.30264750393954193,0.135928598317233,0.03235062144019387,1
0.14559425191676362,0.20779983033525182,0.2458171438663564,0.30084579548937207,0.33659754408166764,0.2953750529187791,0.10061426365629156,0.0557780773081678,1
0.1431050762053459,0.20419411505422286,0.24182830318327872,0.3091890888829385,0.34550242270192794,0.2971095423544607,0.12242629451136436,0.05508838161345451,1
0.1510535346137153,0.21949874030219185,0.2630106078253852,0.329006830851237,0.36861901813083225,0.3216146363152398,0.11141906844245063,0.05666818883683947,1
0.1177556316057841,0.16250442465146384,0.18651652336120605,0.25418885548909503,0.2630587617556254,0.21766942739486694,0.15402308106422424,0.0174099604288737,1
0.15786012013753256,0.22321713159954737,0.2605503627232143,0.3108220781598772,0.3447029779827784,0.30307103717137895,0.08809994137476361,0.051635556750827365,1
0.1487037485296076,0.2099562558260831,0.2496699853376909,0.2968837564641779,0.35002248937433417,0.3090749870647084,0.086297945542769,0.08219689672643488,1
0.14917965822441634,0.20830912922703942,0.24247499953868779,0.29438158523204716,0.32405981906624726,0.2883872098700945,0.0967973553857138,0.04796300932418469,1
0.1392556010065852,0.19440723109889674,0.2208644506093618,0.2919096044591955,0.3005683744275892,0.25563188501306483,0.13792383348619616,0.015774554497486836,1
0.1430556277434031,0.19745693604151407,0.22621734937032065,0.27769045035044354,0.3009611964225769,0.2638889153798421,0.10243274768193562,0.03963830570379893,1
0.1498495101928711,0.20611451466878256,0.23505182266235353,0.2841425577799479,0.31054805119832357,0.27706816991170247,0.09474809169769287,0.04401610294977824,1
0.14398782341568558,0.20255111764978478,0.23350696210507993,0.2865136817649559,0.31004100375705296,0.2691286228321217,0.10391279503151223,0.03829446103837755,1
0.14019664804986182,0.19319791996732671,0.21844060370262633,0.2744095376197328,0.2909967138412151,0.2550892931349734,0.11433258462459484,0.029214661172095764,1
0.14740396227155414,0.20532800129481724,0.23674872262137278,0.2898936407906669,0.3151354925973075,0.2790012904575893,0.10173388889857701,0.040910557338169645,1
0.15234099796840123,0.21331007821219308,0.24821466718401228,0.30135955810546877,0.33385985238211496,0.2998973573957171,0.09661610467093332,0.05129776682172503,1
0.14798879623413086,0.20534811348750673,0.23680289038296404,0.28868967911292764,0.3173632128485318,0.28240358418431777,0.09894995853818696,0.047069134383366025,1
0.13761120531932416,0.18959083327327866,0.2153427859386766,0.2788260356489434,0.287614110004471,0.24936225615352034,0.1298283036932888,0.014747803469738328,1
0.13278601283118838,0.18270047505696616,0.20647684733072916,0.2589121318998791,0.2743894032069615,0.24043673560732887,0.11306577637082055,0.028824164753868467,1
0.1354625622431437,0.188165545463562,0.21289952596028647,0.2682172987196181,0.28593646155463326,0.24852728843688965,0.11644044187333849,0.031046569347381592,1
0.1375029720837557,0.1921332878402517,0.2211635444737688,0.2827764342102823,0.3026387178445164,0.2665336705461333,0.12295256988911689,0.032932972606224346,1
0.12593520654214396,0.17099060883393158,0.1951229765608504,0.24222154875059385,0.25901513486295136,0.22677993774414062,0.10795670586663324,0.03298170824308653,1
0.1391975306257417,0.1936132455173927,0.2212395969825455,0.283354795431789,0.30439507206784017,0.26622158967995946,0.124084243291541,0.03524153443831432,1
0.1272337193391761,0.1764323565424705,0.2028688314009686,0.2701652682557398,0.28270526808135366,0.24002190025485293,0.14044317907216597,0.023916787030745526,1
0.1338338290943819,0.18497089311188342,0.20830328324261835,0.2706705916161631,0.28370990005193975,0.248140017191569,0.13060603422277114,0.02354870123021743,1
0.12125447591145834,0.16559651692708333,0.1855636233375186,0.2584986005510603,0.25617784772600444,0.2171132042294457,0.16823608761742,-0.007336042040870303,1
0.13135351240634918,0.1800285279750824,0.20470288395881653,0.25786641240119934,0.2721096873283386,0.23954710364341736,0.11540530622005463,0.025843465700745583,1
0.14258700747822606,0.1958903157433798,0.22280706361282704,0.27336420014847157,0.29476338763569676,0.26079750061035156,0.102424843366756,0.036851866300715956,1
0.15227253096444265,0.21328817095075334,0.24746770518166677,0.29454333441598074,0.3291714532034738,0.29682087898254395,0.08827606269291469,0.05407326562064035,1
0.1475022236506144,0.20578694343566895,0.2353204091389974,0.28980705473158097,0.31446848975287545,0.28018665313720703,0.10491396321190728,0.04010125663545397,1
0.16068871076716934,0.22563348814498546,0.26284674711005634,0.31046330651571585,0.34842034273369366,0.31139063280682233,0.08297398478485817,0.057509810425514396,1
0.151937080152107,0.2120179118532123,0.2459028995398319,0.28880165562485205,0.3287591645211885,0.2965421098651308,0.0802477417570172,0.06461640560265744,1
0.14798596030787417,0.2012843416448225,0.2287882085432086,0.276337138393469,0.3011310644317092,0.26798920882375615,0.09415019185919511,0.04286602505466394,1
0.15498717625935873,0.21269631385803223,0.24444696638319227,0.29439767201741535,0.32502198219299316,0.29065844747755265,0.09273009830050999,0.04944749342070685,1
0.14005125136602492,0.19137016932169595,0.21736553737095424,0.266377744220552,0.2856473922729492,0.2508827845255534,0.10095236414954775,0.03495708249864124,1
0.1431771952931474,0.19493756643155727,0.2229305360375381,0.27421537259729895,0.29217287389243524,0.2589682834904368,0.1034660106751977,0.03175675287479308,1
0.1518541211667268,0.2074083245318869,0.23637180743010147,0.2873609791631284,0.3126902787581734,0.27814608034880267,0.09735203825909158,0.04221750083176986,1
0.14818580945332846,0.20604209105173746,0.23738205432891846,0.28954124450683594,0.3227108319600423,0.28606565793355304,0.1000623106956482,0.053267329931259155,1
0.1621572129866656,0.22454379586612477,0.2599791638991412,0.30494246763341565,0.34334460426779356,0.3113592652713551,0.07965843817766975,0.05897371207966524,1
0.14967517852783202,0.20863978068033853,0.24259906344943577,0.30031759474012587,0.335366948445638,0.29708985222710504,0.10699047512478299,0.0538334846496582,1
0.15086658795674643,0.21362789471944174,0.25192983945210773,0.31484966807895237,0.35644645161098903,0.3115953074561225,0.11131572723388672,0.06167524390750461,1
0.11109053058388793,0.15174401836630738,0.16776259151505835,0.23866573380835263,0.22790678047839505,0.18794726148063753,0.17831135973518278,-0.025635436729148583,1
0.13920005162556967,0.19302213759649367,0.21998425892421178,0.2820907093229748,0.2973185039701916,0.2575522150312151,0.12716537430172875,0.02446950049627395,1
0.15061096350351968,0.2109648585319519,0.2436170975367228,0.29781760772069293,0.3274027307828267,0.291873296101888,0.1006385087966919,0.04690349598725637,1
0.14149932329663,0.19599175536258712,0.22550491173508275,0.28885121627967114,0.3101774209052428,0.27198278447061464,0.12293735198442944,0.03566093311907938,1
0.1410342433996368,0.19617657912404915,0.22507593924539132,0.2895299342640659,0.3044404816209224,0.2656702911644651,0.1314026347377844,0.02089108709703412,1
0.1463298391788564,0.20178915794859542,0.23249613985102227,0.2786143201462766,0.3090315473840592,0.2767087571164395,0.09056309639139379,0.050990185839064575,1
0.15008831024169922,0.2100264641546434,0.24252469052550613,0.2986012940765709,0.32702361896473875,0.28860401850874706,0.1050088123608661,0.04466591086438907,1
0.14294239598461705,0.2081472445756961,0.24893749269664797,0.3122549464559963,0.343143560947516,0.30258553659814036,0.11301325936602731,0.04687646719125601,1
0.14871105705339885,0.21600015384634746,0.25841223333299773,0.3168227992106959,0.35328497345914545,0.3165832598184802,0.10186625018562238,0.054144372645112654,1
0.14495238851993641,0.20906454451540682,0.2484901915205286,0.3026201369914603,0.3383897416135098,0.3022023464771027,0.09875059127807617,0.05524867646237637,1
0.14779739379882811,0.21255560980902777,0.252176390753852,0.31410395304361977,0.3491365008884006,0.309140502081977,0.1097087648179796,0.052369276682535805,1
0.14052244333120492,0.20345513637249285,0.241852540236253,0.30402106505173904,0.3332133659949669,0.2957092065077562,0.11442449459662804,0.04523176871813261,1
0.15696910276251325,0.23420448626502086,0.2847900390625,0.36352629580740203,0.4225440591068591,0.3621195776987884,0.1215112734649141,0.0751397892580194,1
0.14952829343463303,0.21614286440228103,0.2543900516055046,0.31102444709987814,0.34293274485736813,0.3033102892954415,0.10066800598704487,0.048508180390804186,1
0.15037083876760382,0.21919089869449013,0.26012651543868215,0.31911054912366366,0.3541825947008635,0.31296330502158715,0.10206722460295024,0.05180680124383224,1
0.1497028564738336,0.21793524127140224,0.2578562442387376,0.3139533996582031,0.35098380685966707,0.31261797040422384,0.09835966948036835,0.05528460261977722,1
0.13765278702262063,0.19755746133672367,0.23071329848571392,0.28238961081834707,0.31130319271447526,0.27610975541408705,0.1032103532515232,0.04559053265073764,1
0.1450012431425207,0.2110898214228013,0.2492513376123765,0.30905978819903207,0.3397219040814568,0.2989321035497329,0.10756234561695772,0.04651431125753066,1
0.1453353058208119,0.2111034393310547,0.2513771924105557,0.31237220764160156,0.3477893742648038,0.3061165592887185,0.10885753414847633,0.0532067363912409,1
0.14584310999456443,0.21055838746844596,0.24715934609467127,0.30720116957178656,0.3353103421769052,0.2952882298883402,0.10877934941705668,0.04344952781245394,1
0.15057986821883765,0.22154113573905748,0.26582955091427535,0.3203563934717423,0.3656559724074144,0.3275240629147261,0.09312211550199069,0.0659797680683625,1
0.15329572266223385,0.22282733169256472,0.26428978115904567,0.32169603833965227,0.35796718971402036,0.3175521551393995,0.09821714139452167,0.052871330111634494,1
0.1708348212034806,0.2483151684636655,0.29496441716733185,0.33894171922103217,0.3852842994358229,0.34817272683848505,0.06942997289740521,0.06384517317232878,1
0.16088984733404116,0.2387145286382631,0.2875334273937137,0.363034070924271,0.41864128999931866,0.3618736045305119,0.11614489000897076,0.07111131313235261,1
0.16400012635348135,0.2415675113075658,0.29200202540347453,0.3655423281485574,0.4247864840323465,0.36919065107379045,0.11192002212792113,0.07490207437883344,1
0.16657309696592135,0.24205965831361967,0.29307881717024176,0.36607232587090854,0.42579854767898034,0.3694642823317955,0.1108328309552423,0.07539885619591022,1
0.1628589215485946,0.23934119680653448,0.28971400468245795,0.35909528317658795,0.4147876241932745,0.3625531403914742,0.10694021764008896,0.07189892167630403,1
0.16552914679050446,0.2423323392868042,0.29273900389671326,0.36836227774620056,0.4266648292541504,0.36956366896629333,0.11445987969636917,0.07334215939044952,1
0.1583430191566204,0.23407329362014245,0.28356522527234307,0.3607259289971713,0.4139730848115066,0.3572561987515154,0.11984424755491059,0.06869986550561313,1
0.16817663455831594,0.2456820586632038,0.2968154775685278,0.36785129020954,0.43139385354929954,0.37319670052363957,0.10714860620169804,0.07943401665523134,1
0.14331527856680062,0.19646431849553034,0.22437469775860125,0.2627689288212703,0.2973517637986403,0.26880466021024263,0.07870841943300687,0.06182586229764498,1
0.1388117926461356,0.18946154912312826,0.21407304491315568,0.26555206662132624,0.28568306423368905,0.2508628254845029,0.10747926575796944,0.03607529117947533,1
0.14252567291259766,0.2106334368387858,0.2519450823465983,0.3411401748657227,0.36434272130330403,0.31213741302490233,0.15498805046081543,0.02979710102081299,1
0.14244881429170309,0.21102006811844676,0.2542189547890111,0.3335629513389186,0.364480922096654,0.31452284361186783,0.13521304883454976,0.04410375419415926,1
0.16086832682291666,0.23617916396169952,0.2846658302075935,0.3532191767837062,0.4083775029037938,0.3588475025061405,0.10740186228896632,0.07243702628395775,1
0.16522405544916788,0.24444295962651572,0.29518963893254596,0.36918755372365314,0.42807936668395996,0.3697816530863444,0.11139793197313945,0.07389697432518005,1
0.14152780378827398,0.200360197458208,0.23290397217555076,0.3038739506502329,0.3300773431055294,0.28815626061480976,0.13300754712975543,0.04064588665221789,1
0.1469521485557852,0.1998775097750878,0.22967066506082698,0.24441214864568192,0.27037344052810075,0.24767377395038456,0.030348707539166592,0.04977723794390065,1
0.15377765515177544,0.21664762975380172,0.25510033955143446,0.2762825241854358,0.3065516749353313,0.2701698992164637,0.03975958808209984,0.05133119155730691,1
0.16100769776564378,0.23374203535226676,0.28182499225323016,0.3410667272714468,0.37523629115178037,0.3295743648822491,0.0956419247847337,0.0470463358438932,1
0.1612264308346411,0.23800912382300765,0.2913095399281864,0.34651633849831126,0.3845501695657922,0.33851840090022856,0.08694735364622425,0.0515507860475232,1
0.15993065927542893,0.23639933268229166,0.2903328315884459,0.3504658119351256,0.3920409258674173,0.3440556245691636,0.09471020044064989,0.05498626185398476,1
0.14868302992832513,0.20398519068588444,0.23309971373758198,0.28066910637749565,0.3103950877248505,0.27711769386574076,0.09280947108327607,0.04957577034279152,1
0.13530726310534355,0.18608261173606938,0.21017213153024006,0.2709525344718216,0.2805878728882879,0.24525037586179554,0.12732908460828993,0.016879493354732156,1
0.14157292048136394,0.19457066853841146,0.21968873341878256,0.28185157775878905,0.29514071146647136,0.25652979214986166,0.12383209864298503,0.023616727193196616,1
0.1658021789236167,0.23044161452460535,0.2695912626600757,0.3183263798349911,0.3704150485009262,0.33060329476582634,0.08232051810038458,0.0751664122355353,1
0.16183201471964517,0.22826438479953343,0.26784374978807235,0.32087673081292045,0.35538313123914933,0.31177576382954914,0.0908513797654046,0.050212466054492526,1
0.1589185230767549,0.22294999592339815,0.2595331846778072,0.3080793636948315,0.34780243261536553,0.31174910246436277,0.08549332262864753,0.06001309494474041,1
0.15983660324760104,0.2228109940238621,0.2582360972528872,0.3051534735638162,0.34249967077504034,0.3051053544749384,0.08324628290922745,0.057422005611917244,1
0.16189349325079666,0.22478018308940687,0.2583938899793123,0.3176404551455849,0.3446628419976485,0.3038369228965358,0.10293198259253251,0.04087198721735101,1
0.15215876389618346,0.21416988426229866,0.24856097224045867,0.29585336637096243,0.31795971867751005,0.28026800930333073,0.08702267451780517,0.03582058433725053,1
0.14993591491992658,0.20832529434790978,0.24244115902827337,0.2790722113389235,0.30457423283503604,0.27126697393564075,0.07006188539358285,0.043372163405785195,1
0.15674361178749485,0.2213264866879112,0.2586875513980263,0.30364990234375,0.3283224808542352,0.29122452986867803,0.08176418605603669,0.03801090842799137,1
0.14550175136990018,0.21082127888997396,0.24997759924994575,0.313521851433648,0.34254688686794704,0.30360230339898003,0.11319959428575303,0.043572552998860675,1
0.14203583626520067,0.19684596288771855,0.22718238830566406,0.280596551441011,0.30056939806256977,0.2625251043410528,0.1055699075971331,0.03377985386621384,1
0.1492434024810791,0.21306760787963866,0.25116060256958006,0.3089138984680176,0.3467770004272461,0.30840240478515624,0.10309757232666016,0.05774098396301269,1
0.15695786476135254,0.22113401549203054,0.25813673223767963,0.31237803186689106,0.3377408981323242,0.2937453133719308,0.09520078556878227,0.038555647645677836,1
0.14056534237331814,0.19700068014639396,0.2269201985111943,0.2944622039794922,0.316802907873083,0.2765734813831471,0.12999151371143483,0.03632227579752604,1
0.14413205214909144,0.1970548289162772,0.22558903694152832,0.28059983253479004,0.29792284965515137,0.2619371584483555,0.10880000250680107,0.029735688652311052,1
0.1337887482209639,0.1824465664950284,0.2069615667516535,0.26464561982588336,0.2761275118047541,0.24173498153686523,0.12394759871742943,0.020094043829224327,1
0.16118719100952147,0.22573848724365234,0.26414884567260744,0.30529489517211916,0.34647449493408206,0.31725521087646485,0.07300092697143555,0.06224520206451416,1
0.15198387145996095,0.21044080098470053,0.24066365559895833,0.29120279947916666,0.32056658426920576,0.2874510701497396,0.09545431137084961,0.047654183705647786,1
0.13614403816961473,0.1882649390928207,0.21364568894909275,0.2664381457913306,0.28521131700085056,0.2513761366567304,0.10962973871538716,0.03402331952125796,1
0.17273210224352384,0.2441481540077611,0.28857080559981496,0.3392532750179893,0.3836571040906404,0.3397453960619475,0.08070918760801617,0.06148880406429893,1
0.14555865067702073,0.2011266304896428,0.23069335864140436,0.28968297518216646,0.3058222990769606,0.2696957588195801,0.11528789080106296,0.026054231020120475,1
0.14641337394714354,0.2023256778717041,0.23184969425201415,0.27809848785400393,0.3096616268157959,0.27765917778015137,0.09064409732818604,0.0537295937538147,1
0.13311437368392945,0.18157418966293334,0.20400524139404297,0.2677736282348633,0.27364349365234375,0.23598980903625488,0.13560693264007567,0.01053386703133583,1
0.13155076814734418,0.18140407230543054,0.20494765820710556,0.2663324604863706,0.2767800455508025,0.23590668388034985,0.1305159796839175,0.018619599549666695,1
0.15304452281887249,0.21209542225983183,0.24506046812413101,0.2948932324425649,0.327848984023272,0.290729134769763,0.09313652070902162,0.05203105635562186,1
0.14823040781141836,0.20602185213113133,0.23597420318217216,0.2992464862292326,0.3199417983429341,0.28212928771972656,0.11927735051022301,0.03272658360155323,1
0.1448511201508191,0.20702075958251953,0.2414793870886978,0.3162479595262177,0.33868824705785633,0.29325964012924505,0.13491148851355728,0.03358122280665806,1
0.14480627828569553,0.20399203229306348,0.2368600759933244,0.3074572833616342,0.3341481223035215,0.28928802262491254,0.12964425158144824,0.04074814070516558,1
0.14584702385796441,0.2084975348578559,0.2448650360107422,0.32466453976101345,0.3533983866373698,0.3028485192192925,0.1412547641330295,0.041467626889546715,1
0.14939158671611064,0.21560081275733742,0.2554420007241739,0.3215043866956556,0.3542257257409998,0.31023574519801783,0.11478221738660657,0.04813714607341869,1
0.14511674245198566,0.21958306630452473,0.26654300689697263,0.3419984181722005,0.3715728441874186,0.32512442270914715,0.12404999732971192,0.04142405192057292,1
0.14430531284265352,0.21163833350466008,0.24934034180222897,0.3284805364776076,0.3542166592782004,0.30311490778337447,0.13702964782714844,0.03769481391237493,1
0.14077330924369194,0.1985965161710172,0.2307343611846099,0.2946555163409259,0.3182627703692462,0.27943090490392736,0.12201889141185863,0.03813148833609916,1
0.15358176054777922,0.22188429184901862,0.264923142798153,0.31594278782974056,0.3536391788058811,0.31483530115198205,0.08804212970498168,0.05610658504344799,1
0.11820966667599148,0.16920545366075304,0.20442435476515028,0.24181871944003636,0.31035033861796063,0.27381229400634766,0.08392994933658177,0.12395114368862575,1
0.1802568650783453,0.2661020379317434,0.3232074536775288,0.39248883813843694,0.4239909236592458,0.3720474529983406,0.09929111308621284,0.036833146460970544,1
0.16895726977976983,0.24467006392543092,0.29624357351807734,0.34298360508119047,0.38636434238587797,0.3399485087715457,0.0743134930529402,0.058739003579178196,1
0.116195517526546,0.16866332936174994,0.2081658448411825,0.2505799951687665,0.3318429149932145,0.2916810299868875,0.09149233500162761,0.1381267314785523,1
0.16414218981824927,0.23970149461876392,0.28607653156586144,0.3247593276932261,0.36441839201160287,0.3165334820393639,0.06328339392778073,0.056858804176398485,1
0.16282296180725098,0.23357014656066893,0.27489163875579836,0.34897186756134035,0.3910743474960327,0.3349922180175781,0.11900280714035034,0.056727147102355956,1
0.1173194514380561,0.16546049382951525,0.18932437896728516,0.2562112543318007,0.2609427769978841,0.21134575208028158,0.15941720538669163,0.0025677217377556693,1
0.136610123846266,0.1885505517323812,0.21333397759331596,0.27019328541225857,0.2930259174770779,0.25518075625101727,0.12366763750712077,0.035804165734185114,1
0.162385622660319,0.2380300001664595,0.28741186315363104,0.34828792918812146,0.3942506385572029,0.3459481326016513,0.0957732850855047,0.06185406627077045,1
0.1679036021232605,0.24776531755924225,0.30202797055244446,0.36253654956817627,0.4054657816886902,0.3542203903198242,0.09094458818435669,0.055992987006902695,1
0.17798293078387226,0.25956268663759585,0.3121935879742658,0.3712707448888708,0.41372256808810765,0.36181887873896845,0.08649373054504395,0.054096380869547524,1
0.133611208597819,0.18303825378417968,0.20635770161946615,0.2653644307454427,0.28181411743164064,0.2431499481201172,0.1269867451985677,0.027889092763264973,1
0.1085069573443869,0.16404404018236243,0.1912441751231318,0.35358239878778874,0.3187303626019022,0.22902297973632812,0.30172158946161687,-0.05538921356201172,2
0.09474380119987157,0.14402859107307767,0.1570635878521463,0.33747853403506073,0.2674856600554093,0.18320892168127972,0.37086370716924255,-0.12055643745090651,2
0.11721930544600527,0.17992308200933996,0.21437962849934897,0.37433066734900844,0.33458448882795805,0.23971417418911925,0.2823877253084101,-0.06424286426642002,2
0.09445533752441407,0.14311291376749674,0.1615131696065267,0.3486351013183594,0.28210798899332684,0.18982717196146648,0.3714788754781087,-0.10959194501241049,2
0.08578881677591575,0.1276150199602235,0.13836959622940928,0.33067292987175706,0.23514754817170916,0.1535301388434644,0.41309302707888046,-0.17250309350355617,2
0.13381923948015487,0.20640023549397787,0.2589167413257417,0.36954530080159503,0.37082862854003906,0.28055661065237864,0.17698496863955543,0.0012867865817887442,2
0.11331569939328913,0.1814739829615543,0.20310562535336144,0.3762675502844024,0.3082870684171978,0.2113568155389083,0.29927728887189897,-0.09970625659875702,2
0.11865797638893127,0.18471211194992065,0.22037962079048157,0.3502320647239685,0.3249870538711548,0.23791171610355377,0.2270391881465912,-0.037360332906246185,2
0.07641143798828125,0.11187657515207926,0.11542340119679768,0.32021061579386395,0.211831537882487,0.1277862548828125,0.4728979746500651,-0.206576935450236,2
0.08524192289176236,0.12570326778304625,0.1356962579321191,0.33216851782128515,0.24570673440833646,0.16091728976452685,0.42941094210827685,-0.1575113319488893,2
0.09097465427442529,0.13685445675904723,0.14971118137754244,0.3436462358496655,0.2677269420404544,0.1811180772452519,0.39357248942057294,-0.12508523875269398,2
